x_value,total_1,total_2
1668,2742,1784
1669,2745,1779
1670,2744,1781
1671,2752,1783
1672,2750,1778
1673,2744,1783
1674,2744,1783
1675,2740,1789
1676,2736,1793
1677,2737,1789
1678,2736,1794
1679,2733,1798
1680,2741,1799
1681,2748,1805
1682,2748,1802
1683,2742,1808
1684,2743,1808
1685,2744,1808
1686,2746,1812
1687,2748,1808
1688,2753,1812
1689,2756,1811
1690,2758,1814
1691,2757,1819
1692,2764,1815
1693,2772,1815
1694,2776,1820
1695,2784,1820
1696,2785,1823
1697,2786,1822
1698,2783,1818
1699,2780,1814
1700,2779,1820
1701,2787,1816
1702,2792,1822
1703,2797,1823
1704,2797,1829
1705,2801,1831
1706,2796,1836
1707,2803,1837
1708,2797,1837
1709,2804,1834
1710,2804,1835
1711,2806,1841
1712,2802,1838
1713,2808,1842
1714,2805,1843
1715,2799,1841
1716,2797,1837
1717,2797,1843
1718,2794,1847
1719,2793,1850
1720,2796,1852
1721,2802,1854
1722,2799,1860
1723,2800,1858
1724,2801,1856
1725,2796,1859
1726,2802,1857
1727,2809,1858
1728,2807,1855
1729,2804,1850
1730,2804,1853
1731,2810,1852
1732,2812,1856
1733,2814,1854
1734,2818,1859
1735,2815,1858
1736,2815,1855
1737,2817,1855
1738,2818,1851
1739,2825,1856
1740,2830,1855
1741,2826,1854
1742,2826,1859
1743,2829,1855
1744,2832,1853
1745,2829,1848
1746,2828,1844
1747,2822,1845
1748,2826,1842
1749,2821,1847
1750,2825,1848
1751,2826,1854
1752,2831,1858
1753,2828,1858
1754,2835,1863
1755,2842,1865
1756,2840,1860
1757,2840,1863
1758,2847,1863
1759,2852,1865
1760,2853,1861
1761,2858,1867
1762,2853,1865
1763,2858,1867
1764,2857,1864
1765,2865,1868
1766,2867,1874
1767,2861,1878
1768,2861,1878
1769,2864,1873
1770,2868,1873
1771,2862,1873
1772,2864,1871
1773,2862,1869
1774,2868,1873
1775,2871,1878
1776,2879,1883
1777,2880,1878
1778,2881,1877
1779,2880,1879
1780,2878,1874
1781,2879,1877
1782,2879,1880
1783,2873,1877
1784,2871,1874
1785,2877,1876
1786,2882,1874
1787,2889,1873
1788,2890,1875
1789,2891,1880
1790,2891,1875
1791,2895,1871
1792,2901,1866
1793,2906,1869
1794,2914,1874
1795,2920,1873
1796,2921,1870
1797,2922,1872
1798,2930,1877
1799,2925,1875
1800,2928,1876
1801,2923,1872
1802,2921,1867
1803,2926,1868
1804,2933,1867
1805,2938,1871
1806,2943,1873
1807,2937,1872
1808,2939,1874
1809,2942,1874
1810,2947,1874
1811,2951,1880
1812,2953,1885
1813,2954,1886
1814,2953,1887
1815,2953,1890
1816,2949,1895
1817,2944,1896
1818,2948,1899
1819,2947,1898
1820,2954,1904
1821,2958,1900
1822,2962,1895
1823,2964,1897
1824,2969,1895
1825,2972,1893
1826,2976,1888
1827,2980,1886
1828,2982,1883
1829,2980,1886
1830,2980,1890
1831,2975,1891
1832,2979,1896
1833,2984,1898
1834,2980,1898
1835,2981,1896
1836,2983,1895
1837,2982,1891
1838,2987,1887
1839,2983,1883
1840,2979,1888
1841,2983,1891
1842,2989,1886
1843,2994,1882
1844,2994,1885
1845,2997,1881
1846,2998,1881
1847,3004,1881
1848,3001,1877
1849,3001,1881
1850,3002,1879
1851,3000,1881
1852,3004,1884
1853,3007,1882
1854,3006,1878
1855,3013,1879
1856,3015,1881
1857,3011,1882
1858,3008,1881
1859,3015,1880
1860,3023,1883
1861,3018,1878
1862,3019,1875
1863,3014,1879
1864,3021,1882
1865,3026,1883
1866,3027,1888
1867,3021,1886
1868,3021,1883
1869,3019,1885
1870,3027,1882
1871,3031,1877
1872,3038,1878
1873,3032,1880
1874,3029,1880
1875,3027,1876
1876,3030,1879
1877,3033,1875
1878,3035,1881
1879,3029,1884
1880,3027,1887
1881,3030,1884
1882,3036,1889
1883,3037,1894
1884,3038,1892
1885,3035,1892
1886,3043,1897
1887,3044,1896
1888,3040,1895
1889,3034,1895
1890,3031,1890
1891,3039,1894
1892,3041,1894
1893,3037,1889
1894,3032,1895
1895,3039,1895
1896,3042,1898
1897,3047,1896
1898,3055,1899
1899,3059,1894
1900,3064,1889
1901,3058,1895
1902,3066,1890
1903,3067,1890
1904,3068,1886
1905,3066,1892
1906,3074,1891
1907,3080,1888
1908,3087,1884
1909,3081,1881
1910,3078,1876
1911,3079,1876
1912,3081,1881
1913,3084,1877
1914,3082,1877
1915,3087,1877
1916,3094,1873
1917,3094,1872
1918,3093,1877
1919,3097,1882
1920,3102,1882
1921,3104,1880
1922,3111,1876
1923,3107,1881
1924,3107,1885
1925,3102,1885
1926,3104,1887
1927,3104,1890
1928,3100,1891
1929,3096,1889
1930,3104,1884
1931,3112,1889
1932,3107,1891
1933,3102,1895
1934,3102,1891
1935,3099,1886
1936,3100,1882
1937,3102,1881
1938,3110,1880
1939,3111,1883
1940,3119,1883
1941,3115,1888
1942,3112,1890
1943,3118,1892
1944,3125,1891
1945,3126,1892
1946,3125,1898
1947,3132,1894
1948,3129,1891
1949,3127,1888
1950,3133,1894
1951,3141,1897
1952,3138,1899
1953,3138,1899
1954,3139,1899
1955,3141,1904
1956,3141,1910
1957,3137,1908
1958,3141,1911
1959,3138,1914
1960,3137,1912
1961,3137,1911
1962,3132,1908
1963,3128,1905
1964,3126,1901
1965,3121,1901
1966,3115,1897
1967,3118,1896
1968,3126,1891
1969,3131,1896
1970,3130,1891
1971,3129,1891
1972,3134,1893
1973,3136,1893
1974,3144,1897
1975,3139,1900
1976,3146,1904
1977,3147,1900
1978,3151,1895
1979,3151,1897
1980,3151,1895
1981,3159,1900
1982,3164,1898
1983,3168,1894
1984,3169,1892
1985,3167,1888
1986,3168,1891
1987,3176,1887
1988,3175,1891
1989,3179,1886
1990,3187,1890
1991,3194,1891
1992,3190,1893
1993,3192,1893
1994,3200,1891
1995,3199,1890
1996,3195,1890
1997,3189,1886
1998,3192,1891
1999,3186,1896
2000,3181,1895
2001,3177,1893
2002,3181,1892
2003,3177,1891
2004,3172,1893
2005,3173,1896
2006,3169,1894
2007,3166,1895
2008,3166,1890
2009,3161,1893
2010,3158,1897
2011,3153,1893
2012,3148,1894
2013,3154,1900
2014,3157,1901
2015,3156,1905
2016,3152,1908
2017,3149,1903
2018,3144,1905
2019,3144,1907
2020,3151,1912
2021,3157,1918
2022,3151,1914
2023,3145,1914
2024,3144,1917
2025,3145,1916
2026,3142,1921
2027,3138,1926
2028,3141,1926
2029,3135,1928
2030,3140,1923
2031,3136,1920
2032,3130,1918
2033,3135,1916
2034,3131,1912
2035,3131,1908
2036,3137,1910
2037,3145,1916
2038,3148,1912
2039,3151,1917
2040,3155,1922
2041,3150,1927
2042,3149,1928
2043,3144,1934
2044,3140,1932
2045,3141,1937
2046,3138,1943
2047,3134,1943
2048,3139,1942
2049,3142,1938
2050,3148,1933
2051,3149,1930
2052,3154,1935
2053,3153,1937
2054,3158,1934
2055,3160,1931
2056,3156,1936
2057,3162,1933
2058,3167,1939
2059,3166,1934
2060,3161,1931
2061,3164,1933
2062,3158,1935
2063,3155,1934
2064,3157,1929
2065,3160,1933
2066,3166,1932
2067,3160,1933
2068,3155,1937
2069,3160,1936
2070,3158,1937
2071,3163,1934
2072,3159,1930
2073,3164,1933
2074,3166,1937
2075,3173,1942
2076,3177,1940
2077,3181,1936
2078,3177,1936
2079,3180,1933
2080,3181,1935
2081,3183,1937
2082,3177,1943
2083,3175,1940
2084,3183,1935
2085,3185,1939
2086,3180,1941
2087,3184,1941
2088,3188,1936
2089,3194,1934
2090,3192,1934
2091,3186,1931
2092,3194,1934
2093,3201,1930
2094,3206,1930
2095,3211,1926
2096,3211,1923
2097,3217,1924
2098,3223,1926
2099,3231,1921
2100,3239,1926
2101,3233,1928
2102,3238,1928
2103,3233,1932
2104,3234,1936
2105,3233,1939
2106,3239,1942
2107,3246,1938
2108,3246,1933
2109,3250,1938
2110,3252,1943
2111,3246,1938
2112,3245,1934
2113,3251,1929
2114,3249,1924
2115,3257,1928
2116,3257,1924
2117,3262,1925
2118,3267,1922
2119,3271,1927
2120,3274,1926
2121,3269,1932
2122,3270,1931
2123,3264,1936
2124,3271,1940
2125,3267,1936
2126,3263,1941
2127,3257,1939
2128,3259,1935
2129,3260,1937
2130,3261,1932
2131,3268,1929
2132,3270,1935
2133,3277,1937
2134,3273,1932
2135,3270,1933
2136,3270,1934
2137,3274,1939
2138,3280,1934
2139,3287,1939
2140,3284,1940
2141,3285,1944
2142,3290,1949
2143,3286,1953
2144,3292,1958
2145,3297,1956
2146,3291,1958
2147,3293,1957
2148,3290,1959
2149,3294,1956
2150,3288,1959
2151,3287,1965
2152,3282,1968
2153,3276,1971
2154,3272,1975
2155,3278,1980
2156,3283,1977
2157,3289,1982
2158,3291,1988
2159,3292,1992
2160,3299,1991
2161,3303,1987
2162,3299,1990
2163,3300,1995
2164,3303,2000
2165,3310,2001
2166,3312,2000
2167,3313,2003
2168,3313,1999
2169,3310,2000
2170,3312,1997
2171,3309,1992
2172,3311,1988
2173,3305,1991
2174,3308,1991
2175,3309,1988
2176,3313,1988
2177,3321,1990
2178,3324,1994
2179,3332,1998
2180,3339,1996
2181,3343,2001
2182,3343,1997
2183,3351,1994
2184,3348,1989
2185,3348,1992
2186,3351,1992
2187,3358,1996
2188,3358,1992
2189,3364,1993
2190,3358,1993
2191,3359,1988
2192,3354,1991
2193,3355,1988
2194,3351,1985
2195,3349,1988
2196,3344,1989
2197,3348,1991
2198,3350,1996
2199,3354,1998
2200,3352,2004
2201,3352,2003
2202,3346,2001
2203,3350,2003
2204,3348,2001
2205,3351,2005
2206,3352,2000
2207,3357,1997
2208,3364,1998
2209,3369,1997
2210,3363,2003
2211,3362,2005
2212,3358,2006
2213,3355,2003
2214,3362,2006
2215,3368,2002
2216,3365,2006
2217,3373,2001
2218,3368,1999
2219,3375,1997
2220,3374,2002
2221,3373,2004
2222,3381,1999
2223,3378,1994
2224,3385,1996
2225,3383,1999
2226,3379,2005
2227,3378,2004
2228,3378,2008
2229,3376,2011
2230,3383,2010
2231,3377,2014
2232,3376,2017
2233,3371,2014
2234,3378,2009
2235,3386,2012
2236,3391,2016
2237,3386,2015
2238,3380,2011
2239,3386,2007
2240,3390,2008
2241,3394,2004
2242,3394,2007
2243,3392,2008
2244,3391,2005
2245,3387,2010
2246,3391,2007
2247,3390,2012
2248,3387,2010
2249,3383,2011
2250,3385,2015
2251,3383,2013
2252,3383,2013
2253,3386,2011
2254,3382,2006
2255,3379,2002
2256,3387,2007
2257,3394,2009
2258,3398,2011
2259,3394,2009
2260,3397,2012
2261,3404,2008
2262,3410,2011
2263,3414,2008
2264,3422,2011
2265,3429,2007
2266,3432,2005
2267,3428,2004
2268,3428,2002
2269,3430,2002
2270,3426,1997
2271,3433,2001
2272,3429,2001
2273,3429,2007
2274,3430,2011
2275,3434,2016
2276,3433,2011
2277,3439,2017
2278,3445,2021
2279,3440,2020
2280,3442,2021
2281,3449,2018
2282,3454,2019
2283,3450,2018
2284,3451,2020
2285,3452,2026
2286,3447,2025
2287,3451,2020
2288,3457,2023
2289,3457,2029
2290,3452,2030
2291,3454,2034
2292,3454,2035
2293,3456,2041
2294,3458,2047
2295,3461,2047
2296,3467,2046
2297,3463,2051
2298,3457,2049
2299,3456,2055
2300,3461,2050
2301,3467,2045
2302,3462,2043
2303,3460,2042
2304,3460,2044
2305,3464,2040
2306,3462,2046
2307,3468,2047
2308,3464,2050
2309,3468,2054
2310,3469,2056
2311,3467,2058
2312,3461,2063
2313,3455,2067
2314,3462,2062
2315,3458,2065
2316,3452,2067
2317,3453,2073
2318,3455,2073
2319,3451,2076
2320,3446,2074
2321,3445,2070
2322,3452,2074
2323,3454,2069
2324,3451,2073
2325,3454,2077
2326,3450,2072
2327,3454,2069
2328,3454,2075
2329,3454,2071
2330,3458,2076
2331,3455,2072
2332,3450,2072
2333,3458,2073
2334,3460,2074
2335,3457,2075
2336,3463,2072
2337,3458,2071
2338,3466,2074
2339,3462,2072
2340,3458,2078
2341,3459,2077
2342,3464,2080
2343,3458,2079
2344,3464,2076
2345,3462,2073
2346,3469,2076
2347,3467,2077
2348,3474,2082
2349,3471,2085
2350,3476,2091
2351,3471,2096
2352,3466,2101
2353,3465,2098
2354,3473,2101
2355,3479,2096
2356,3483,2097
2357,3491,2101
2358,3498,2097
2359,3501,2101
2360,3502,2100
2361,3496,2099
2362,3501,2095
2363,3507,2099
2364,3510,2102
2365,3510,2106
2366,3511,2109
2367,3515,2110
2368,3514,2109
2369,3519,2111
2370,3522,2107
2371,3523,2105
2372,3517,2110
2373,3511,2116
2374,3509,2113
2375,3511,2119
2376,3510,2119
2377,3512,2121
2378,3513,2126
2379,3510,2131
2380,3508,2136
2381,3502,2135
2382,3509,2138
2383,3516,2144
2384,3510,2146
2385,3510,2151
2386,3512,2155
2387,3511,2150
2388,3514,2148
2389,3513,2152
2390,3514,2148
2391,3510,2146
2392,3509,2151
2393,3513,2147
2394,3518,2153
2395,3525,2156
2396,3524,2160
2397,3523,2163
2398,3523,2168
2399,3524,2164
2400,3522,2160
2401,3519,2164
2402,3515,2167
2403,3512,2172
2404,3513,2168
2405,3508,2169
2406,3516,2169
2407,3523,2173
2408,3517,2171
2409,3525,2177
2410,3530,2178
2411,3535,2176
2412,3539,2173
2413,3536,2175
2414,3539,2180
2415,3546,2180
2416,3545,2176
2417,3539,2179
2418,3544,2182
2419,3551,2178
2420,3554,2182
2421,3561,2183
2422,3555,2183
2423,3556,2185
2424,3553,2184
2425,3554,2185
2426,3555,2182
2427,3552,2180
2428,3555,2186
2429,3555,2186
2430,3562,2191
2431,3559,2191
2432,3555,2188
2433,3562,2190
2434,3561,2194
2435,3562,2196
2436,3559,2193
2437,3557,2188
2438,3558,2184
2439,3560,2188
2440,3568,2186
2441,3576,2187
2442,3579,2186
2443,3584,2188
2444,3588,2185
2445,3585,2185
2446,3582,2188
2447,3586,2191
2448,3590,2194
2449,3592,2194
2450,3598,2191
2451,3596,2190
2452,3594,2186
2453,3596,2182
2454,3601,2182
2455,3601,2177
2456,3608,2183
2457,3614,2184
2458,3621,2181
2459,3622,2185
2460,3625,2181
2461,3625,2179
2462,3633,2178
2463,3629,2183
2464,3629,2179
2465,3633,2182
2466,3633,2187
2467,3641,2188
2468,3645,2191
2469,3645,2197
2470,3647,2195
2471,3652,2190
2472,3647,2185
2473,3645,2182
2474,3648,2183
2475,3645,2185
2476,3642,2186
2477,3638,2184
2478,3641,2189
2479,3645,2192
2480,3650,2193
2481,3653,2188
2482,3657,2191
2483,3658,2190
2484,3665,2191
2485,3665,2196
2486,3666,2192
2487,3671,2194
2488,3665,2193
2489,3663,2191
2490,3665,2196
2491,3661,2196
2492,3656,2197
2493,3654,2201
2494,3653,2203
2495,3656,2199
2496,3652,2194
2497,3654,2193
2498,3650,2194
2499,3654,2191
2500,3655,2191
2501,3661,2192
2502,3662,2189
2503,3665,2187
2504,3668,2186
2505,3669,2185
2506,3669,2191
2507,3663,2190
2508,3671,2192
2509,3673,2190
2510,3669,2192
2511,3676,2190
2512,3673,2196
2513,3671,2195
2514,3677,2199
2515,3676,2205
2516,3676,2205
2517,3670,2209
2518,3666,2208
2519,3661,2209
2520,3667,2209
2521,3672,2212
2522,3678,2208
2523,3672,2214
2524,3672,2217
2525,3675,2215
2526,3669,2213
2527,3677,2218
2528,3684,2219
2529,3686,2217
2530,3692,2218
2531,3690,2215
2532,3697,2215
2533,3692,2216
2534,3697,2217
2535,3701,2222
2536,3696,2221
2537,3703,2217
2538,3705,2220
2539,3710,2222
2540,3709,2222
2541,3712,2220
2542,3714,2221
2543,3719,2217
2544,3721,2214
2545,3719,2210
2546,3717,2210
2547,3718,2216
2548,3726,2219
2549,3734,2215
2550,3736,2211
2551,3734,2213
2552,3730,2208
2553,3736,2208
2554,3734,2209
2555,3729,2213
2556,3727,2212
2557,3731,2207
2558,3734,2207
2559,3736,2213
2560,3739,2211
2561,3734,2214
2562,3735,2219
2563,3738,2221
2564,3735,2222
2565,3736,2224
2566,3730,2222
2567,3729,2223
2568,3729,2224
2569,3733,2226
2570,3737,2230
2571,3744,2236
2572,3749,2240
2573,3749,2238
2574,3749,2241
2575,3748,2239
2576,3753,2242
2577,3760,2239
2578,3763,2244
2579,3767,2240
2580,3769,2245
2581,3769,2247
2582,3766,2242
2583,3766,2240
2584,3771,2245
2585,3776,2245
2586,3782,2249
2587,3786,2253
2588,3782,2249
2589,3789,2253
2590,3789,2256
2591,3786,2260
2592,3792,2255
2593,3795,2250
2594,3797,2245
2595,3805,2243
2596,3800,2243
2597,3802,2249
2598,3804,2244
2599,3805,2250
2600,3811,2251
2601,3809,2251
2602,3809,2251
2603,3810,2246
2604,3815,2243
2605,3814,2249
2606,3809,2245
2607,3814,2249
2608,3813,2255
2609,3817,2252
2610,3820,2248
2611,3828,2252
2612,3824,2247
2613,3829,2248
2614,3829,2251
2615,3837,2251
2616,3832,2251
2617,3826,2254
2618,3833,2259
2619,3833,2263
2620,3833,2261
2621,3830,2261
2622,3836,2267
2623,3832,2265
2624,3827,2270
2625,3824,2274
2626,3820,2278
2627,3823,2284
2628,3817,2280
2629,3823,2286
2630,3825,2282
2631,3825,2282
2632,3819,2287
2633,3826,2291
2634,3834,2290
2635,3830,2285
2636,3838,2280
2637,3835,2276
2638,3839,2277
2639,3838,2280
2640,3842,2276
2641,3840,2272
2642,3840,2271
2643,3838,2270
2644,3835,2276
2645,3838,2282
2646,3842,2288
2647,3843,2294
2648,3847,2298
2649,3853,2300
2650,3859,2295
2651,3861,2295
2652,3860,2301
2653,3860,2299
2654,3861,2299
2655,3856,2295
2656,3855,2295
2657,3859,2295
2658,3866,2300
2659,3867,2298
2660,3866,2304
2661,3864,2308
2662,3870,2309
2663,3876,2311
2664,3872,2308
2665,3876,2313
2666,3883,2318
2667,3881,2318
2668,3888,2315
2669,3894,2314
2670,3901,2315
2671,3898,2320
2672,3901,2316
2673,3907,2319
2674,3901,2319
2675,3902,2315
2676,3910,2318
2677,3918,2324
2678,3912,2325
2679,3919,2323
2680,3923,2326
2681,3919,2325
2682,3918,2320
2683,3924,2320
2684,3930,2319
2685,3927,2318
2686,3929,2323
2687,3925,2329
2688,3922,2331
2689,3923,2334
2690,3924,2335
2691,3930,2340
2692,3929,2341
2693,3931,2344
2694,3927,2345
2695,3923,2341
2696,3920,2346
2697,3920,2343
2698,3927,2343
2699,3922,2348
2700,3929,2343
2701,3927,2345
2702,3933,2348
2703,3938,2347
2704,3933,2348
2705,3941,2349
2706,3940,2355
2707,3935,2353
2708,3929,2359
2709,3925,2354
2710,3930,2353
2711,3938,2354
2712,3933,2349
2713,3937,2347
2714,3942,2346
2715,3943,2348
2716,3937,2350
2717,3943,2351
2718,3944,2357
2719,3952,2356
2720,3952,2352
2721,3950,2349
2722,3954,2353
2723,3949,2349
2724,3947,2354
2725,3944,2349
2726,3949,2346
2727,3952,2350
2728,3950,2356
2729,3945,2356
2730,3945,2353
2731,3942,2352
2732,3945,2353
2733,3941,2349
2734,3937,2352
2735,3937,2358
2736,3939,2364
2737,3945,2370
2738,3945,2369
2739,3953,2375
2740,3954,2377
2741,3962,2383
2742,3968,2383
2743,3972,2388
2744,3978,2383
2745,3979,2384
2746,3986,2388
2747,3991,2384
2748,3993,2381
2749,3990,2378
2750,3989,2379
2751,3994,2376
2752,3999,2379
2753,3995,2383
2754,4002,2388
2755,4000,2392
2756,4003,2392
2757,4001,2389
2758,4001,2386
2759,4001,2383
2760,4008,2383
2761,4004,2387
2762,4009,2388
2763,4011,2388
2764,4013,2388
2765,4008,2386
2766,4012,2384
2767,4020,2389
2768,4018,2386
2769,4012,2383
2770,4006,2382
2771,4002,2388
2772,4000,2392
2773,3996,2388
2774,4004,2389
2775,3999,2391
2776,3995,2388
2777,3994,2388
2778,4000,2394
2779,4000,2393
2780,4007,2394
2781,4013,2397
2782,4011,2403
2783,4016,2398
2784,4017,2404
2785,4014,2410
2786,4014,2416
2787,4014,2414
2788,4021,2415
2789,4020,2418
2790,4024,2423
2791,4026,2423
2792,4021,2426
2793,4025,2429
2794,4032,2425
2795,4031,2421
2796,4025,2425
2797,4024,2420
2798,4025,2424
2799,4022,2420
2800,4026,2419
2801,4021,2416
2802,4023,2420
2803,4021,2415
2804,4017,2412
2805,4011,2410
2806,4017,2414
2807,4015,2416
2808,4010,2421
2809,4005,2419
2810,4008,2414
2811,4003,2413
2812,4003,2415
2813,4000,2416
2814,3996,2415
2815,4000,2419
2816,3999,2415
2817,3997,2411
2818,3991,2406
2819,3990,2404
2820,3997,2403
2821,3992,2404
2822,3989,2409
2823,3995,2414
2824,3996,2414
2825,3999,2409
2826,3997,2409
2827,3992,2409
2828,3997,2406
2829,4002,2403
2830,3999,2403
2831,4000,2405
2832,3998,2404
2833,4003,2403
2834,4007,2402
2835,4008,2407
2836,4012,2411
2837,4011,2417
2838,4007,2421
2839,4015,2418
2840,4021,2417
2841,4025,2415
2842,4022,2418
2843,4016,2422
2844,4013,2424
2845,4018,2425
2846,4022,2420
2847,4029,2417
2848,4033,2420
2849,4041,2426
2850,4042,2421
2851,4048,2427
2852,4054,2430
2853,4056,2429
2854,4059,2429
2855,4062,2425
2856,4062,2422
2857,4063,2424
2858,4067,2427
2859,4075,2431
2860,4074,2428
2861,4075,2434
2862,4081,2433
2863,4086,2432
2864,4094,2427
2865,4092,2422
2866,4097,2424
2867,4095,2430
2868,4101,2431
2869,4096,2435
2870,4099,2431
2871,4106,2436
2872,4100,2432
2873,4097,2427
2874,4099,2425
2875,4099,2428
2876,4105,2423
2877,4106,2418
2878,4113,2424
2879,4116,2420
2880,4113,2424
2881,4107,2422
2882,4110,2417
